text_file,raw_text_path,cleaned_readable_text_path,analysis_text_path,text_units_path,raw_text_checksum,raw_char_count,cleaned_readable_char_count,analysis_token_count,paragraph_count,sentence_count,detected_language,language_confidence,possible_mixed_language_flag,suggested_text_type,final_text_type,exclude_from_article_analysis,exclusion_reason,matched_master_id,matched_title,matched_year,match_confidence,year_conflict_flag,duplicate_group_id,duplicate_flag,needs_match_review_flag,text_id,file_size,encoding,raw_line_count,filename_year_hint,filename_suffix,possible_non_article_flag,notes_x,language_detection_method,non_english_flag,chinese_flag,text_type_source,analysis_char_count,analysis_preprocessing_profile,cleaned_readable_excerpt_x,duplicate_hash,sentence_segmentation_method,sentence_segmentation_warning,matched_author,title_score,second_title_score,score_margin,year_bonus,combined_score,score_reason,cleaned_readable_excerpt_y,master_id,year,volume,author,author_raw,title,year_start,year_end,time_window,notes_y,metadata_row_count,subject_list,subject_l1_list,subject_l2_list,subject_raw_list,subject_raw_norm_list,subject_split_list,mapping_note_list,subject_weight_list,suggested_keep_or_exclude,include_in_final_article_analysis,final_dataset_exclusion_reason
XXVI_1891_03.txt,C:\ras_text_analysis\files_for_text_analysis\articles\XXVI_1891_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXVI_1891_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXVI_1891_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,694051ba422454f16013dc122fe8b91dc5cdd463,41406,40214,3377,28,268,en,0.952,False,article_candidate,article_candidate,False,,MASTER_00253,Wei - ch ' i *,1891-92,review,False,,False,True,TXT_00547,41480,utf-8-sig,1163,1891,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,22737,en_lowercase_stopword_filter_custom_stopwords,"WEI-CH'I. BY Z. VOLPICELLI. About three years ago I wrote a short sketch on Chinese Chess. While gathering materials and making enquiries on that subject, my attention was drawn to the other great game of China, which she invented and which she considers far superior to Chess. This alone would be sufficient to awaken curiosity. We are so accustomed to consider Chess as unquestionably the royal game, that the simple statement that a country possesses Chess and another game, and considers the latt",bec75bdac938ab47a36bc6b0c82ee20cd85d1ed8,en_punctuation_regex,,"Volpicelli, Z. H.",100.0,100.0,0.0,12,112.0,title_substring_in_head,"WEI-CH'I. BY Z. VOLPICELLI. About three years ago I wrote a short sketch on Chinese Chess. While gathering materials and making enquiries on that subject, my attention was drawn to the other great game of China, which she invented and which she considers far superior to Chess. This alone would be sufficient to awaken curiosity. We are so accustomed to consider Chess as unquestionably the royal game, that the simple statement that a country possesses Chess and another game, and considers the latt",MASTER_00253,1891-92,NS 26,"Volpicelli, Z. H.","Volpicelli, Z. H.",Wei - ch ' i *,1891.0,1892.0,1888-1897,,1.0,Manners and customs,Anthropology and Social Customs,Manners and customs,social customs,social customs,social customs,LCSH standard form,Manners and customs:1.0,keep,False,metadata_match_needs_review
XXVI_1891_04.txt,C:\ras_text_analysis\files_for_text_analysis\articles\XXVI_1891_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXVI_1891_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXVI_1891_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,c449356ae5e6f5bc5aa8ea1384d73b2890108e2e,22359,21871,1919,13,139,en,0.901,False,article_candidate,article_candidate,False,,MASTER_00254,Militant spirit of the Buddhist clergy in China,1891-92,high,False,,False,False,TXT_00548,23822,utf-8-sig,471,1891,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,13613,en_lowercase_stopword_filter_custom_stopwords,"MILITANT SPIRIT OF THE BUDDHIST CLERGY IN CHINA. BY J. J. M. DE GROOT, PH.D. It is a well-known fact that the first of all the commandments of the Buddhist creed is ""Thou shalt not kill,"" and this has always stood at the head of the precepts of the Buddhist code in China, ever since its introduction into the empire. Many of our readers will therefore be surprised to learn, that Chinese books contain many passages relating to Buddhist monks who freely indulged in carnage and butchery and took an ",f1a2016360ff32ee3695fc5dc193c99dc67cd1eb,en_punctuation_regex,,"Groot, J. J. M. de",100.0,92.0,8.0,12,112.0,title_substring_in_head,"MILITANT SPIRIT OF THE BUDDHIST CLERGY IN CHINA. BY J. J. M. DE GROOT, PH.D. It is a well-known fact that the first of all the commandments of the Buddhist creed is ""Thou shalt not kill,"" and this has always stood at the head of the precepts of the Buddhist code in China, ever since its introduction into the empire. Many of our readers will therefore be surprised to learn, that Chinese books contain many passages relating to Buddhist monks who freely indulged in carnage and butchery and took an ",MASTER_00254,1891-92,NS 26,"Groot, J. J. M. de","Groot, J. J. M. de",Militant spirit of the Buddhist clergy in China,1891.0,1892.0,1888-1897,,1.0,Buddhism,Religion and Philosophy,Buddhism,Buddhism,buddhism,buddhism,,Buddhism:1.0,keep,True,
XXVII_1892_01.txt,C:\ras_text_analysis\files_for_text_analysis\articles\XXVII_1892_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXVII_1892_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXVII_1892_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,f527e0ac7cea074f0b94f07cee67c80b3a0fe86a,45193,43577,4244,32,462,en,0.848,False,article_candidate,article_candidate,False,,MASTER_00255,"Salt administration of Ssuch'uan, The",1892-93,review,False,,False,True,TXT_00549,46323,utf-8-sig,1533,1892,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,27812,en_lowercase_stopword_filter_custom_stopwords,"THE SALT ADMINISTRATION OF SSUCH'UAN. By ARTHUR VON ROSTHORN. A great deal has been written on the subject of Salt in China, and in this part of the Empire more especially travellers have not tired of studying and describing the manner of boring the salt-wells, of evaporating the brine, etc. etc., so that little that is new could now be added to our knowledge. The system of distribution, on the other hand, and the administration of the gabelle, are not so well understood, and where figures have ",f359daf766eed304041e35c3eafc7893e66303e2,en_punctuation_regex,,"Rosthorn, A. von",92.0,92.0,0.0,12,104.0,coverage=1.00;local_coverage=1.00,"THE SALT ADMINISTRATION OF SSUCH'UAN. By ARTHUR VON ROSTHORN. A great deal has been written on the subject of Salt in China, and in this part of the Empire more especially travellers have not tired of studying and describing the manner of boring the salt-wells, of evaporating the brine, etc. etc., so that little that is new could now be added to our knowledge. The system of distribution, on the other hand, and the administration of the gabelle, are not so well understood, and where figures have ",MASTER_00255,1892-93,NS 27,"Rosthorn, A. von","Rosthorn, A. von","Salt administration of Ssuch'uan, The",1892.0,1893.0,1888-1897,"SSUCH'UAN. Sichuan, <U+56DB><U+5DDD><U+7701>",3.0,Government | Economics | Political science--Philosophy,"Politics, Government, and Law | Economy, Trade, and Technology",Government | Economics | Political science--Philosophy,"government, political economy and political theory","government, political economy and political theory",government | political economy | political theory,User-reviewed category | LCSH-style subdivision,Government:0.333333333333333 | Economics:0.333333333333333 | Political science--Philosophy:0.333333333333333,keep,False,metadata_match_needs_review
XXVII_1892_02.txt,C:\ras_text_analysis\files_for_text_analysis\articles\XXVII_1892_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXVII_1892_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXVII_1892_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,be4cdfa8d0cffa80d271ae52a6d6031fd897a52b,79482,77955,6730,39,560,en,0.894,False,article_candidate,article_candidate,False,,MASTER_00257,Early Portuguese commerce and settlements in China *,1892-93,high,False,,False,False,TXT_00550,79569,utf-8-sig,1448,1892,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,49291,en_lowercase_stopword_filter_custom_stopwords,"EARLY PORTUGUESE COMMERCE AND SETTLEMENTS IN CHINA. By Z. VOLPICELLI. E então se verá quão incertas são as cousas da China, de que nesta terra se trata com tanta curiosidade, & de algus enganados fazem tata conta, porque cada hora estão arriscadas a muytos desastres & desaventuras. Chap. LXVI FERNAO MENDEZ PINTO. First Settlements in China. The early Portuguese Settlements in China form an interesting study, as they mark the furthest advance of that European nation which led the way in the conti",35aa63f56e076565b71f4bede70cebeeedf03585,en_punctuation_regex,,"Volpicelli, Z. H.",100.0,75.0,25.0,12,112.0,title_substring_in_head,"EARLY PORTUGUESE COMMERCE AND SETTLEMENTS IN CHINA. By Z. VOLPICELLI. E então se verá quão incertas são as cousas da China, de que nesta terra se trata com tanta curiosidade, & de algus enganados fazem tata conta, porque cada hora estão arriscadas a muytos desastres & desaventuras. Chap. LXVI FERNAO MENDEZ PINTO. First Settlements in China. The early Portuguese Settlements in China form an interesting study, as they mark the furthest advance of that European nation which led the way in the conti",MASTER_00257,1892-93,NS 27,"Volpicelli, Z. H.","Volpicelli, Z. H.",Early Portuguese commerce and settlements in China *,1892.0,1893.0,1888-1897,,1.0,History,History and Chronology,History,history,history,history,,History:1.0,keep,True,
XXVII_1892_03.txt,C:\ras_text_analysis\files_for_text_analysis\articles\XXVII_1892_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXVII_1892_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXVII_1892_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,b5b4562e826791c302f223efa882fcf26259f6ae,27622,26034,1909,60,929,en,0.916,False,article_candidate,article_candidate,False,,MASTER_00258,"Coinage of Corea, The *",1892-93,review,False,,False,True,TXT_00551,29142,utf-8-sig,1575,1892,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,12923,en_lowercase_stopword_filter_custom_stopwords,"THE COINAGE OF COREA. By C. T. GARDNER, II.B.M. Consular Service. There is no native work on Corean numismatics, and the Chinese books on coins only contain a very meagre notice of ancient Corean money, and do not give any account at all of modern Corean money. The [chapter 14, pp. 1, 2 and 3] says:-The Coreans only began to mint coins in the beginning of the 12th century A.D. Between A.D. 1100 and A.D. 1290 circa seven different kinds of coins were issued; the following are drawings of them, co",499d6e86c6b51952b206821af08b16d8826384b6,en_punctuation_regex,,"Gardener, C. T.",92.0,100.0,-8.0,12,104.0,coverage=1.00;local_coverage=1.00,"THE COINAGE OF COREA. By C. T. GARDNER, II.B.M. Consular Service. There is no native work on Corean numismatics, and the Chinese books on coins only contain a very meagre notice of ancient Corean money, and do not give any account at all of modern Corean money. The [chapter 14, pp. 1, 2 and 3] says:-The Coreans only began to mint coins in the beginning of the 12th century A.D. Between A.D. 1100 and A.D. 1290 circa seven different kinds of coins were issued; the following are drawings of them, co",MASTER_00258,1892-93,NS 27,"Gardener, C. T.","Gardener, C. T.","Coinage of Corea, The *",1892.0,1893.0,1888-1897,,1.0,Numismatics,Arts and Archaeology,Numismatics,coinage,coinage,coinage,LCSH standard form,Numismatics:1.0,keep,False,metadata_match_needs_review
XXVII_1892_04.txt,C:\ras_text_analysis\files_for_text_analysis\articles\XXVII_1892_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXVII_1892_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXVII_1892_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,97c942a5b70aa4bb16ff64c8785331ae60525355,114721,112176,9891,62,1780,en,0.905,False,article_candidate,article_candidate,False,,MASTER_00259,"Family law of the Chinese, The",1892-93,review,False,,False,True,TXT_00552,115151,utf-8-sig,2394,1892,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,70388,en_lowercase_stopword_filter_custom_stopwords,"THE FAMILY LAW OF THE CHINESE. By P. G. VON MÖLLENDORFF. PREFACE. In 1878 I read an essay on the Family Law of the Chinese before the North-China Branch of the Royal Asiatic Society at Shanghai, which appeared in the Society's Journal [N.S. vol. XIII (1879) p. 99-121]. I had been largely indebted to Mr. E. H. PARKER, H.B.M.'s Consul, for valuable notes relating to my subject, and in a lengthy review of my essay in the China Review [vol. VIII (1879) p. 67-107] that gentleman again added a number ",1623181222192ae3da72df722f8aedc9c023047d,en_punctuation_regex,,"Mollendorf, P. G. von",92.0,100.0,-8.0,12,104.0,coverage=1.00;local_coverage=1.00,"THE FAMILY LAW OF THE CHINESE. By P. G. VON MÖLLENDORFF. PREFACE. In 1878 I read an essay on the Family Law of the Chinese before the North-China Branch of the Royal Asiatic Society at Shanghai, which appeared in the Society's Journal [N.S. vol. XIII (1879) p. 99-121]. I had been largely indebted to Mr. E. H. PARKER, H.B.M.'s Consul, for valuable notes relating to my subject, and in a lengthy review of my essay in the China Review [vol. VIII (1879) p. 67-107] that gentleman again added a number ",MASTER_00259,1892-93,NS 27,"Mollendorf, P. G. von","Mollendorf, P. G. von","Family law of the Chinese, The",1892.0,1893.0,1888-1897,,2.0,Law | Manners and customs,"Politics, Government, and Law | Anthropology and Social Customs",Law | Manners and customs,law and social customs,law and social customs,law | social customs,LCSH standard form,Law:0.5 | Manners and customs:0.5,keep,False,metadata_match_needs_review
XXXII_1897_01.txt,C:\ras_text_analysis\files_for_text_analysis\articles\XXXII_1897_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXII_1897_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXII_1897_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,a3017e2ee6e899047eceac8a2ea079d1602bbc58,71106,69327,6040,36,839,en,0.908,False,article_candidate,article_candidate,False,,MASTER_00282,"THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.",1898-1899,review_year_conflict,True,,False,True,TXT_00553,71731,utf-8-sig,1726,1897,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,43825,en_lowercase_stopword_filter_custom_stopwords,"THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS. By THоs. W. KINGSMILL. Dr. Legge in his Prolegomena to Vol V. of his great work, The Chinese Classics, tells us, apropos of previous statements of his regarding the supposed early Calendar of the Chinese:- ""I take this opportunity to touch on another subject which has often perplexed students of ancient Chinese history-the different commencements of the year in the three great ancient dynasties of Hea, Shang and Chow. According to the re",28be081ba4423d447003a9e65cb57815b34f16bd,en_punctuation_regex,,"Kingsmill, T. W.",100.0,75.0,25.0,-12,88.0,title_substring_in_head,"THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS. By THоs. W. KINGSMILL. Dr. Legge in his Prolegomena to Vol V. of his great work, The Chinese Classics, tells us, apropos of previous statements of his regarding the supposed early Calendar of the Chinese:- ""I take this opportunity to touch on another subject which has often perplexed students of ancient Chinese history-the different commencements of the year in the three great ancient dynasties of Hea, Shang and Chow. According to the re",MASTER_00282,1898-1899,NS 32,"Kingsmill, T. W.","Kingsmill, T. W.","THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.",1898.0,1899.0,1898-1907,,1.0,Manners and customs,Anthropology and Social Customs,Manners and customs,social customs,social customs,social customs,LCSH standard form,Manners and customs:1.0,keep,False,metadata_match_needs_review
XXXII_1897_02.txt,C:\ras_text_analysis\files_for_text_analysis\articles\XXXII_1897_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXII_1897_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXII_1897_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,93503e5612468cfef4162bef999fa612847edbca,57169,56061,4746,30,469,en,0.933,False,article_candidate,article_candidate,False,,MASTER_00283,THE OFFICE OF DISTRICT MAGISTRATE IN CHINA.,1898-1899,review_year_conflict,True,,False,True,TXT_00554,57175,utf-8-sig,1055,1897,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,34934,en_lowercase_stopword_filter_custom_stopwords,"THE OFFICE OF DISTRICT MAGISTRATE IN CHINA. By BYRON BRENAN, C.M.G. The practical efficacy of the Chinese system of government in promoting the welfare of the people, and preserving the internal peace of the Empire, primarily depends upon that class of officers which are called chih-hsien-district magistrate, as we usually designate them. They are in immediate touch with the people, and stand in loco parentis towards them. In Chinese official documents they are usually referred to as the father ",8e37ffc00b85eaa6d2bbce89361b5fe0fc8cf362,en_punctuation_regex,,BYRON BRENAN,100.0,68.0,32.0,-12,88.0,title_substring_in_head,"THE OFFICE OF DISTRICT MAGISTRATE IN CHINA. By BYRON BRENAN, C.M.G. The practical efficacy of the Chinese system of government in promoting the welfare of the people, and preserving the internal peace of the Empire, primarily depends upon that class of officers which are called chih-hsien-district magistrate, as we usually designate them. They are in immediate touch with the people, and stand in loco parentis towards them. In Chinese official documents they are usually referred to as the father ",MASTER_00283,1898-1899,NS 32,BYRON BRENAN,BYRON BRENAN,THE OFFICE OF DISTRICT MAGISTRATE IN CHINA.,1898.0,1899.0,1898-1907,,3.0,Government | Economics | Political science--Philosophy,"Politics, Government, and Law | Economy, Trade, and Technology",Government | Economics | Political science--Philosophy,"government, political economy and political theory","government, political economy and political theory",government | political economy | political theory,User-reviewed category | LCSH-style subdivision,Government:0.333333333333333 | Economics:0.333333333333333 | Political science--Philosophy:0.333333333333333,keep,False,metadata_match_needs_review
XXXII_1897_03.txt,C:\ras_text_analysis\files_for_text_analysis\articles\XXXII_1897_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXII_1897_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXII_1897_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,418170e6787ececa3fe67f7045b86495251b1c80,23069,22602,1956,13,219,en,0.905,False,article_candidate,article_candidate,False,,MASTER_00284,ON THE CHINESE COINS AND SMALL PORCELAIN BOTTLES FOUND IN EGYPT.,1898-1899,review_year_conflict,True,,False,True,TXT_00555,23078,utf-8-sig,452,1897,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,14057,en_lowercase_stopword_filter_custom_stopwords,"ON THE CHINESE COINS AND SMALL PORCELAIN BOTTLES FOUND IN EGYPT. By NATALIS RONDOT. 1 Dr. Edkins, in a communication read before the China Branch of the Royal Asiatic Society on the 24th of January 1894, spoke about the small Chinese bottles found in various parts of Europe and said they were used for containing medicines. He specially remarked on two of these bottles, found at Arles by the Rev. James Johnston, of London, and both bearing Chinese inscriptions; one read: ""Only in this mountain;"" ",b1f37fb09c232567bae764ecf3de30a9cbf166e1,en_punctuation_regex,,NATALIS RONDOT,100.0,75.0,25.0,-12,88.0,title_substring_in_head,"ON THE CHINESE COINS AND SMALL PORCELAIN BOTTLES FOUND IN EGYPT. By NATALIS RONDOT. 1 Dr. Edkins, in a communication read before the China Branch of the Royal Asiatic Society on the 24th of January 1894, spoke about the small Chinese bottles found in various parts of Europe and said they were used for containing medicines. He specially remarked on two of these bottles, found at Arles by the Rev. James Johnston, of London, and both bearing Chinese inscriptions; one read: ""Only in this mountain;"" ",MASTER_00284,1898-1899,NS 32,NATALIS RONDOT,NATALIS RONDOT,ON THE CHINESE COINS AND SMALL PORCELAIN BOTTLES FOUND IN EGYPT.,1898.0,1899.0,1898-1907,,2.0,Art | Archaeology,Arts and Archaeology,Art | Archaeology,arts and archaeology,arts and archaeology,arts | archaeology,LCSH standard form,Art:0.5 | Archaeology:0.5,keep,False,metadata_match_needs_review
XXXII_1897_04.txt,C:\ras_text_analysis\files_for_text_analysis\articles\XXXII_1897_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXII_1897_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXII_1897_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,40aa39d46609868af762572a3be606bb43a0a486,28674,28127,2566,15,248,en,0.939,False,article_candidate,article_candidate,False,,MASTER_00285,SEALING AND WHALING IN THE NORTHERN PACIFIC.,1898-1899,review_year_conflict,True,,False,True,TXT_00556,28682,utf-8-sig,528,1897,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,18079,en_lowercase_stopword_filter_custom_stopwords,"1007 SEALING AND WHALING IN THE NORTHERN PACIFIC. By E. BRASS. Of all the mammals living in the Pacific, the group of seals comes first, from a commercial point of view. Especially the fur seal, otaria ursina, has roused general interest, as well by the special conditions of its life as by the international complications which have arisen out of the merciless pursuit of this valuable animal. Between Alaska and Kamschadka two groups of rocky islands of volcanic origin rise grimly out of the ocean",3dd87f84252cb10c72f817e8d2e582d3104e4afd,en_punctuation_regex,,E. BRASS,100.0,75.0,25.0,-12,88.0,title_substring_in_head,"1007 SEALING AND WHALING IN THE NORTHERN PACIFIC. By E. BRASS. Of all the mammals living in the Pacific, the group of seals comes first, from a commercial point of view. Especially the fur seal, otaria ursina, has roused general interest, as well by the special conditions of its life as by the international complications which have arisen out of the merciless pursuit of this valuable animal. Between Alaska and Kamschadka two groups of rocky islands of volcanic origin rise grimly out of the ocean",MASTER_00285,1898-1899,NS 32,E. BRASS,E. BRASS,SEALING AND WHALING IN THE NORTHERN PACIFIC.,1898.0,1899.0,1898-1907,,3.0,Agriculture | Industries | Commerce,"Natural Sciences | Economy, Trade, and Technology",Agriculture | Industries | Commerce,"agriculture, industry, and trade","agriculture, industry, and trade",agriculture | industry | trade,LCSH standard form,Agriculture:0.333333333333333 | Industries:0.333333333333333 | Commerce:0.333333333333333,keep,False,metadata_match_needs_review
XXXIII_1896_01.txt,C:\ras_text_analysis\files_for_text_analysis\articles\XXXIII_1896_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXIII_1896_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXIII_1896_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,3fc78772ea6e3f440b8de39e6e2874275b1026c6,76004,74463,7074,39,716,en,0.822,False,article_candidate,article_candidate,False,,MASTER_00275,Inscriptions de l'Orkho,1896-97,high,False,,False,False,TXT_00557,76263,utf-8-sig,1424,1896,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,49149,en_lowercase_stopword_filter_custom_stopwords,"INSCRIPTIONS DE L'ORKHON. Déchiffrées par VILH. THOMSEN, Professeur de Philologic comparée à l'Université de Copenhague. By E. H. PARKER. WE have already elsewhere"" on a previous, occasion noticed the first part of this work comprising pages 5 to 54, published in 1894; as Professor Thomsen informs us in his 6 Remarques Finales"" at the end of the present volume. The preparation of the remainder has been unavoidably delayed through the accident of his illness. The parts which we now have before us",b0c7bb7fe43fff9bbd81ca74166922a064a68eb3,en_punctuation_regex,,"Parker, E. H.",100.0,65.62,34.38,12,112.0,title_substring_in_head,"INSCRIPTIONS DE L'ORKHON. Déchiffrées par VILH. THOMSEN, Professeur de Philologic comparée à l'Université de Copenhague. By E. H. PARKER. WE have already elsewhere"" on a previous, occasion noticed the first part of this work comprising pages 5 to 54, published in 1894; as Professor Thomsen informs us in his 6 Remarques Finales"" at the end of the present volume. The preparation of the remainder has been unavoidably delayed through the accident of his illness. The parts which we now have before us",MASTER_00275,1896-97,NS 31,"Parker, E. H.","Parker, E. H.",Inscriptions de l'Orkho,1896.0,1897.0,1888-1897,,2.0,Ethnology | Anthropology,Anthropology and Social Customs,Ethnology | Anthropology,ethnology and anthropology,ethnology and anthropology,ethnology | anthropology,,Ethnology:0.5 | Anthropology:0.5,keep,True,
XXXIII_1896_02.txt,C:\ras_text_analysis\files_for_text_analysis\articles\XXXIII_1896_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXIII_1896_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXIII_1896_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,bf339147f328053a8c184d3d8e64084881909949,40174,39413,3377,21,337,en,0.941,False,article_candidate,article_candidate,False,,MASTER_00277,Wang - chung and Plato on death and immortality,1896-97,high,False,,False,False,TXT_00558,40188,utf-8-sig,716,1896,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,24557,en_lowercase_stopword_filter_custom_stopwords,"WANG-CHUNG AND PLATO ON DEATH AND IMMORTALITY. By A. FORKE, Dr. Jur. WHO is Wang-chung? This question would most likely first of all be suggested by the theme of this paper. Of Plato, the famous Greek philosopher, all have heard, and perhaps read something, and for any more detailed information you have only to look up an encyclopædia. If you do the same for Wang-chung, you are sure to be disappointed. Therefore, I may be allowed to give some brief notice of his life and writing, before I enter ",6b4918aad21e19f55f3c18a2d9e2141d04ea51b4,en_punctuation_regex,,"Forke, A.",100.0,92.0,8.0,12,112.0,title_substring_in_head,"WANG-CHUNG AND PLATO ON DEATH AND IMMORTALITY. By A. FORKE, Dr. Jur. WHO is Wang-chung? This question would most likely first of all be suggested by the theme of this paper. Of Plato, the famous Greek philosopher, all have heard, and perhaps read something, and for any more detailed information you have only to look up an encyclopædia. If you do the same for Wang-chung, you are sure to be disappointed. Therefore, I may be allowed to give some brief notice of his life and writing, before I enter ",MASTER_00277,1896-97,NS 31,"Forke, A.","Forke, A.",Wang - chung and Plato on death and immortality,1896.0,1897.0,1888-1897,,1.0,Philosophy,Religion and Philosophy,Philosophy,philosophy,philosophy,philosophy,,Philosophy:1.0,keep,True,
